name,city_contact,country_contact,city_creator,country_creator,deliveryPoint_creator,west,east,north,south
77d962ecafb38d51538457def42db99af2a700f5.xml,Albuquerque,USA,Manhattan,USA,"116 Ackert Hall, Division of Biology, Kansas State University",NA,NA,NA,NA
782b26a66c713b0feafb18faa491a085621a6f8b.xml,Albuquerque,USA,Woods Hole,United States of America,Marine Biological Laboratory,-149.612633,-149.612633,68.629961,68.629961
785734ac229ba470084f2775c3c6ca51.xml,Athens,USA,Athens,USA,Dept. of Marine Sciences,-81.299522,-81.264378,31.418899,31.371003
78637f6d39655e615aa6bc8cc24175c5.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
7886d3db070b08269697c59e795999cb.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
78917481b9cde58d0d6fc6cc4f3bc8ab.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
78e851066a275bf42636caba30357718d35a8506.xml,Albuquerque,USA,NA,NA,NA,NA,NA,NA,NA
7965197df1d9a4adce6e4f3047577d8e.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
79b9d7bba356f4e7d6f177aed18a630b.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
7b39d9309b513d3c9d0ae4a945ed667d.xml,Sydney,Australia,Sydney,Australia,University of New South Wales,150.84554,150.93563,-34.2008,-34.26344
7b806f201eeba8cf70c98f982dad0e75.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
7b9e2eb3773a77fcaffefab3d7513af1f1b5b883.xml,Las Cruces,NA,NA,NA,NA,NA,NA,NA,NA
7bf2895010a764e69e96e20e9cbabbff.xml,Tempe 85287-2402,NA,Tempe,NA,PO Box 875401,NA,NA,NA,NA
7c25548ba0a100e5eb820361f0a6ae58766d4a6f.xml,Albuquerque,USA,Santa Barbara,USA,Marine Science Institute,-120.11905,-120.11905,34.46774988,34.46774988
7c8d929f172bb5061184a9caafcf3bd7.xml,TEMPE,NA,NA,NA,NA,NA,NA,NA,NA
7c906815bd34644a7620bdf10f6f1dce.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
7c9533e752a7bcb7967aef05bea95d29f6e00a4a.xml,NA,NA,Boulder,USA,INSTAAR,162,163.6,-77.2,-77.8
7caad47cb98065dac1ec11a4792f3dfd.xml,Tucson,USA,NA,NA,NA,-124.3600,52.7800,49.2500,-29.5300
7cd7f20b5f27b11519c52541dfd9e037.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
7d412aa5ec9e63658b83c7f1dae30c53d77e4496.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
7d495b88977013d4dd03dc5388cf25ce.xml,Norman,USA,Norman,USA,"Department of Zoology,
Richards Hall,
730 Van Vleet Oval,",NA,NA,NA,NA
7da0522972af2d4fb58467ae0db0ee34.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
7e1da077021d46b2a8fcb968e349605d5dced916.xml,Manhattan,US,Manhattan,US,"116 Ackert Hall, Division of Biology, Kansas State University",NA,NA,NA,NA
7ef1ee59addd84b095aa1308c2dd7a1f.xml,NA,NA,Sydney,Australia,Heydon-Laurence Building A08,137.86511,138.6059,-23.20549,-23.99417
7f146958417b5edd1d6b059fe1776c1a.xml,Athens,USA,Athens,USA,Dept. of Marine Sciences,-81.418400,-81.305200,31.466700,31.247600
7f280626b64df503f681dce9894ff0ad.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
7f7af71bc75593ad95fd38cc15263bbd.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
7f8aeeb20333720e866dd7649101c096.xml,NA,NA,Santa Barbara,USA,Marine Science Institute,NA,NA,NA,NA
802770fe8cdf98e76e3d9bda5e8a219c.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
804ed6f63c42e92b3418324d6168a6fd.xml,Athens,USA,Athens,USA,Dept. of Marine Sciences,NA,NA,NA,NA
80a5616734af82422d79490e243ded54.xml,Athens,USA,Athens,USA,Dept. of Marine Sciences,NA,NA,NA,NA
80a9f3ef0ede63695a620801d76ca74d.xml,NA,NA,NA,NA,NA,-180.0000,-60.0000,80.0000,-20.0000
81518c0cca569ce169af2f140d221815.xml,Woods Hole,USA,Durham,USA,Morse Hall,NA,NA,NA,NA
81754c322d38eb799d5dc01644524e28589d143c.xml,Woods Hole,USA,NA,NA,NA,-149.600895,-149.600895,68.632586,68.632586
81fa475696268ce955bfc0d023975eea04d637f2.xml,NA,NA,Palisades,USA,"Palmer Station Antarctica LTER Office
208 Geoscience
61 Route 9W - PO Box 1000",NA,NA,NA,NA
827b819b6da730cae8bf3f43c80d413a0126513d.xml,Albuquerque,USA,Palisades,USA,Palmer Station Antarctica LTER Office,NA,NA,NA,NA
8299e4982b3a8adca873dbbff8e6f72c6a8795b0.xml,Millbrook,USA,Millbrook,USA,Baltimore Ecosystem Study,NA,NA,NA,NA
82bc78d1ac93380dc21754baa9c9c3ae.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
836e0d32197d276e9dcfb053fb4be84bca065b91.xml,Albuquerque,USA,Woods Hole,United States,Marine Biological Laboratory,-149.612633,-149.612633,68.629961,68.629961
839aa3ba7b1f150e9fc7c2658c697201.xml,Santa Cruz,NA,NA,NA,NA,NA,NA,NA,NA
8416e6682189cdddaaaa5bf170eb5a69.xml,Athens,USA,Athens,USA,Dept. of Marine Sciences,-81.295300,-81.273200,31.478800,31.420500
84268aaf0cc57582b7e01a16d816ce5d.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
8428a208a5e03034a4b7496d6af560af.xml,Miami,USA,Miami,USA,Florida International University,NA,NA,NA,NA
8469623e5eb63bf7ecb1dfa72b5c323b.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
85355d2b824105ba90d3aa8291f67a9b230018f5.xml,Albuquerque,USA,NA,NA,NA,NA,NA,NA,NA
85627f263f0ab1cb3683cc304be83d08.xml,Woods Hole,USA,NA,NA,NA,-149.612633,-149.612633,68.629961,68.629961
857e6ff9b3ed71f05f0bb90b05a9bcf0.xml,Peradeniya,Sri Lanka,NA,NA,NA,80.4969,80.4969,6.4211,6.4211
863b14b4e76ddd47baf4c407e60b2409fa5ac0d7.xml,Albuquerque,USA,NA,NA,NA,NA,NA,NA,NA
86834786577f4c780401d0d266df3d65.xml,Canberra,NA,Canberra,Australia,"Frank Fenner Building (Building 141), Fenner School of Environment and Society",145.477922,146.195374,-37.342523,-37.919069
878ab85d9803ef75d69a90b6544155e0.xml,Darwin,Australia,Darwin,Australia,NA,131.88766,133.00257,-12.11059,-13.94659
87a19af9b2b19989115230e1cb7d71e1.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
87b0b75340756d9293617e7218fe2720.xml,NA,NA,Darwin,Australia,NA,131.88766,133.00257,-12.11059,-13.94659
884a81a102b130880c6ef4b5070b013d.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
8863e192e63a591bab10f691f6b36a6112b2ee89.xml,Albuquerque,USA,Manhattan,USA,"116 Ackert Hall, Division of Biology, Kansas State University",NA,NA,NA,NA
88cb09f6da694089673a35249d8affc8.xml,Santa Barbara,United States,Santa Barbara,United States,Santa Barbara Coastal LTER,-120.12150,-120.12150,34.46883,34.46883
88fbc5f64366b82fd5b8f58007cc8c9c.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
894b4b07fe0fa41fb01a4b740e87534d.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
89582085999cc2f2696899e127cc56d1.xml,Las Cruces,US,Las Cruces,United States,"Jornada LTER

	New Mexico State University

	P.O. Box 30003, MSC 3JER",NA,NA,NA,NA
8974a8634408918d47d009ae612a42d6.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
8992f182c0f1f9aac975939d0ae04a78.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
89abb45e1d563e5d108a25791241ce01.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
8a2339d641f2b3229a7ee2862ada37e3.xml,Northridge,United States,NA,NA,NA,-119.7333,-119.7333,34.0000,34.0000
8a25c02528c1ce5efb26f4fc33099ad6.xml,Fairbanks,USA,Fairbanks,United States,Biology and Wildlife Irving I; North Koyukuk Dr.,-148.321607,-148.31034,64.70138,64.696143
8a778dae8f68cf5b4939a9b0b01d76a91bf4bcc3.xml,Albuquerque,USA,NA,NA,NA,NA,NA,NA,NA
8a77ed8d15eb16b90eea52f112ac7f77ee71d3fa.xml,Manhattan,US,Manhattan,US,"110 Bushnell Hall, Division of Biology",NA,NA,NA,NA
8a79088bbe296bfb7e4e163adffb5cb6.xml,Port Aransas,USA,Port Aransas,USA,750 Channel View,NA,NA,NA,NA
8b39d09afe9b250a14ce40966592cc6533fceda0.xml,Santa Barbara,United States,Santa Barbara,USA,"Marine Science Institute,University of California",NA,NA,NA,NA
8b39d751db6dc1f4d3a772fac71dbd57.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
8c415e4a9fe7129039ebb650e94e90fe.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
8c7b0a4e0098dd6ef135584e05357a64.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
8d1bc742df1ef08ece4fcf677db707b1.xml,Greenville,NA,Charlottesville,NA,"University of Virginia, Department of Environmental Science, Clark Hall",NA,NA,NA,NA
8d8d9d1617948ba56615f0e3d1a3eb77f97805aa.xml,Albuquerque,USA,Ann Arbor,United State of America,University of Michigan,-149.633006,-149.586709,68.641131,68.624027
8e0a5880060c48a9e33541f596806953.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
8ec46a539715e2da99d92cbb42ade1dd407ada9d.xml,Albuquerque,USA,Ann Arbor,United State of America,University of Michigan,-149.633006,-149.586709,68.641131,68.624027
8ec65a813ba00261d7a66f5990c2a2504c66dbbf.xml,Albuquerque,USA,Athens,USA,Dept. of Marine Sciences,-81.474800,-81.241200,31.337100,31.305200
8ee8fefabc1ae0f6374fb52f62fcbd68e96314ae.xml,Santa Barbara,United States,Santa Barbara,USA,Marine Science Institute,-119.95032,-119.95032,34.42388,34.42388
8ef24a6c7529c393eebfbd84266fe492.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
8f48eb64a3d553428c5cb3d940c06e3d3b91c619.xml,Albuquerque,USA,La Jolla,USA,California Current Ecosystem LTER Program Office,NA,NA,NA,NA
8f4b5ce5fc11f3b132a6882542e48aa80d0aa1c6.xml,Albuquerque,USA,La Jolla,USA,"University of California-San Diego
Scripps Institution of Oceanography
9500 Gilman Drive #0218",NA,NA,NA,NA
9039b5f8eaac394fbb34ab40c91d2e0e.xml,NA,NA,Santa Barbara,USA,Marine Science Institute,NA,NA,NA,NA
9041896487ba8e1db9d310d9bfab72c8.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
9090c402dc1a42702b61f204cea76a9ca260d2a8.xml,Albuquerque,USA,NA,NA,NA,NA,NA,NA,NA
90bc40c96616f0e877588d85c21084cf0443e449.xml,Albuquerque,USA,Miami,USA,11200 S.W. 8th Street,-80.670,-80.500,25.761,25.545
90ce4e8e4ab4fac3619088416f091be3.xml,Fairbanks,USA,NA,NA,NA,NA,NA,NA,NA
91103c7f1e8b00e5ac0aa1b9b068f2a9.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
911e0f2a9e23d063c892e7504ce02536.xml,Athens,USA,Athens,USA,Dept. of Marine Sciences,-81.423900,-81.175400,31.547500,31.524900
9158dc7cbb953f2c8ee5e7eb72f40660.xml,NA,NA,Carlsbad,USA,5190 El Arbol Dr.,-152.62762,-145.99754,61.12401,58.50127
91ea7edd466f3a53cfd49490b5089373.xml,Saskatoon,Canada,Saskatoon,Canada,11 Innovation Boulevard,-65.7167,-66.9000,18.3167,18.0667
923d5aee26cedc1d61e1ab8f7547347d7e779cc3.xml,NA,NA,Manhattan,USA,"116 Ackert Hall, Division of Biology, Kansas State University",NA,NA,NA,NA
929d53c638074a8f7033c82e928487a6567825b7.xml,Woods Hole,US,Woods Hole,US,7 M B L St.,NA,NA,NA,NA
9355fb0afc072f86591c784d47b78eeb.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
93f231559b3bae416158a41de8c3999f.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
943d2262a9a6c1e855b30bada3ed6eff.xml,NA,NA,Palmerston,Australia,PO Box 496,132.16505,132.74043,-13.81268,-14.39819
9450e0daa8c2ba6b0a6b03e304ab6766830f3ecf.xml,Albuquerque,USA,NA,NA,"postdoc, CU Boulder",-122.59730850,-122.06385620,44.37617183,43.89729020
946a0cb18eaa73c9c3b5b533ccc9c4d3.xml,Miami,USA,Miami,USA,Florida International University,-80.95,-80.862,25.464,25.34
949b28ce6768d20a2d2240ce2c93e9bb.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
95438e8a495cac46e05d1f3ebdaa837d4aec24cf.xml,Santa Barbara,United States,Santa Barbara,USA,Marine Science Institute,-120.11965,-120.11965,34.46495,34.46495
95afea76b49f248d3d5e516c85d8551d1826a692.xml,Albuquerque,USA,Corvallis,NA,Forest Ecosystems and Society Department in Forestry,NA,NA,NA,NA
961dccbb51e085010a2044927d0cde06.xml,Tempe 85287-2402,NA,Tempe,NA,PO Box 875401,NA,NA,NA,NA
963acc2dd533a75970984ee092d85c67a9b98347.xml,NA,NA,Miami,NA,11200 SW 8th St,NA,NA,NA,NA
963b560f2abc9f3411cf547a6c5b03a7.xml,Skukuza,SA,NA,NA,NA,30.888418,32.033169,-22.32785,-25.528913
966886690d6fc4f4244a15a83651dc60.xml,Woods Hole,USA,Ann Arbor,United State of America,University of Michigan,NA,NA,NA,NA
96c948fe93262728f318b89dc53f451fdc9c7e66.xml,Albuquerque,USA,Athens,USA,Daniel B. Warnell School of Forestry and Natural Resources,NA,NA,NA,NA
9726da7350faacd8961edffccd8a2eaa.xml,Sydney,NA,Sydney,Australia,"Centre for Ecosystem Science, School of Biological, Earth and Environmental Sciences",140.958503,141.222776,-33.271362,-33.467802
97358010955d5d9f514365a4a0d86f2b.xml,Charlottesville,NA,NA,NA,NA,NA,NA,NA,NA
97d6b54284b4b7d6c8acaf49246476f3e2fa2140.xml,Albuquerque,USA,Athens,USA,Dept. of Marine Sciences,-81.481600,-81.242900,31.349700,31.305500
97d6e477ea76b45f0aa37bd58297581c.xml,Key Largo,USA,Key Largo,USA,Florida Bay Interagency Science Center,NA,NA,NA,NA
985159755c5fc201f479d9d1c7367ee5602ab09c.xml,Albuquerque,USA,Athens,USA,Dept. of Marine Sciences,NA,NA,NA,NA
9872718fd96ef6c45d3d281a45f8b237.xml,NA,NA,Canberra,NA,"Fenner School of Environment and Society, The Australian National University",150.613285,150.678648,-35.131813,-35.164476
98afb495e861e5326ed78cdff47b0a11.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
98f7dbcc2cb0cf31cba3aaa5f3a0c9fdfabd5599.xml,Manhattan,US,Manhattan,US,"043-C Seaton Hall, Biological and Agricultural Engineering",NA,NA,NA,NA
99390c4544362b317623a70607377626.xml,Millbrook,USA,Millbrook,USA,Baltimore Ecosystem Study,NA,NA,NA,NA
99d0ad3d224704c173ca96fcd606d2cb.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
99fb53207137f3feb335f14829dcd496.xml,Athens,USA,Athens,USA,Dept. of Marine Sciences,-81.445200,-81.384800,31.362300,31.332800
9a632e0dbaa5a50b06a5d750b5e00aba.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
9aa76ac4500da9eabcd8c32520599952.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
9ae3299964772446b3d56c66afcf288b.xml,NA,NA,NA,NA,NA,-170.0000,-66.0000,72.0000,20.0000
9b015c5986bdd61a8261d93f170ba1e15ec88ec3.xml,Saint Paul,USA,NA,NA,NA,-93.22445,-93.16289,45.44138,45.384865
9b322477b63c9e9e8bc7810de802188c.xml,Santa Barbara,USA,NA,NA,NA,NA,NA,NA,NA
9bacf70100f25ae768f605624043e30842c70175.xml,Albuquerque,USA,Manhattan,USA,"116 Ackert Hall, Division of Biology, Kansas State University",NA,NA,NA,NA
9bf2be34da5cbb8345a5aea61baf48a37b8b53f1.xml,Albuquerque,USA,Boston,USA,Boston University,-70.93,-70.72,42.8,42.67
9bf889dacb388725fa5e6604885b84e7.xml,Fairbanks,USA,Fairbanks,United States,Biology and Wildlife Irving I; North Koyukuk Dr.,-148.321607,-148.31034,64.70138,64.696143
9c1f5d27bc98d126f6ea30116f5921a4.xml,Santa Barbara,United States,Santa Barbara,USA,Marine Science Institute,-120.11905,-120.11905,34.46774988,34.46774988
9c66c9fd40bf1d6491d22dec3e95d1c7.xml,Miami,USA,Miami,USA,Florida International University,-81.078,-81.078,25.365,25.365
9c89bc821e80fcdeaea320d83268c4c5.xml,NA,NA,Darwin,Australia,NA,NA,NA,NA,NA
9ca0eb48ecd356947448fc4682e76f05b92d0704.xml,Manhattan,US,Manhattan,US,"043-C Seaton Hall, Biological and Agricultural Engineering",NA,NA,NA,NA
9caa2c74c23d5cbf3ad227d7635fc4660565b086.xml,Albuquerque,USA,Woods Hole,US,7 M B L St.,NA,NA,NA,NA
9cbfc9588afb989dffafbd16ce09a4ce.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
9ccfa815885a08ffbcf5e32abba07bcf.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
9ddb1f9475bc41d53b56e28eaa11ed3b5ca5427b.xml,Albuquerque,USA,Athens,USA,Dept. of Marine Sciences,NA,NA,NA,NA
9dfa21b3f7c6a091d89de83b59770059.xml,Albuquerque,NA,NA,NA,NA,-106.631,-106.631,34.3348,34.3348
9ef579a11ec844ff32fd44f52f833300.xml,Las Cruces,US,Las Cruces,United States,"Jornada LTER

	New Mexico State University

	P.O. Box 30003, MSC 3JER",NA,NA,NA,NA
9f143bfe4a9991637b8b723014f4cca9.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
9f4b4f0d0b0ccfe1a1c6526fabdfb50f.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
9fa8bcbdb1e5e491117a1c4975c1f86b.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
a0082296566281f950b2c1bcf2d87611bdf90160.xml,Albuquerque,USA,Manhattan,USA,"116 Ackert Hall, Division of Biology, Kansas State University",NA,NA,NA,NA
a0257962f557152f15c1e2ee546156e6.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
a07df3a7e22d006710e38ea388ba0f94.xml,Woods Hole,USA,Ann Arbor,United State of America,University of Michigan,-149.633006,-149.586709,68.641131,68.624027
a0cfcb7e952a601e2ce9fba4eac879005da1a1ba.xml,Albuquerque,USA,Palisades,USA,Palmer Station Antarctica LTER Office,NA,NA,NA,NA
a114d0d8c7c26e7b57b36e8acdc8dcaf.xml,Miami,USA,Miami,USA,11200 S.W. 8th Street,NA,NA,NA,NA
a13d0b4d298d45eb21a1551b04a68c05a6a84d0b.xml,Albuquerque,USA,Corvallis,NA,Forest Ecosystems and Society Department in Forestry,NA,NA,NA,NA
a16f370df1b552e6edab4a77de133ca7.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
a17764eb6a27165c2f3f7231b2f7faee.xml,Woods Hole,USA,NA,NA,NA,-149.612633,-149.612633,68.629961,68.629961
a1a5e6622817e634c9278cca041c8468184bd90e.xml,Woods Hole,US,Woods Hole,US,7 M B L St.,NA,NA,NA,NA
a1defbf89a32bcafe38fad82b078ebf5.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
a312e9c7ee4d185d874970ae566d1b5a.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
a337ea54001f96fe937d2482ef53a0c8.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
a3889bc618d17c335cc8b75e9eb964ce.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
a3a3de76252be9f216737d1d351b9fd32ff3a6c9.xml,Albuquerque,USA,Manhattan,USA,"116 Ackert Hall, Division of Biology, Kansas State University",NA,NA,NA,NA
a3e367f80a32918887a965b749b3150e.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
a4073e76a15634bc528d275e347adf15e1289d7d.xml,Woods Hole,USA,NA,NA,NA,-149.600895,-149.600895,68.632586,68.632586
a41e51d2edac9a802425b56874df85ab.xml,TEMPE,USA,NA,NA,NA,NA,NA,NA,NA
a42db0afd9885a2547c2e6d17f6e1b9d.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
a45d673ca99c77631a9355935cf8bf32.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
a52ba57f28740f4c0248ac79cc49c3e809cb6bc4.xml,North Woodstock,USA,NA,NA,NA,NA,NA,NA,NA
a58287f6aa537458e642d2718da58fa2c1dd0be8.xml,Albuquerque,USA,Palisades,USA,Palmer Station Antarctica LTER Office,NA,NA,NA,NA
a5d06c3b15b6fb5037e0e49d9596b607.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
a5d35f60c358c34289f57e2176ecb905.xml,NA,NA,NA,NA,NA,-106.631,-106.631,34.3348,34.3348
a60eacb5298b85803b324ba7cb16418f6d1d6d53.xml,Albuquerque,USA,Woods Hole,United States of America,Marine Biological Laboratory,-149.612633,-149.612633,68.629961,68.629961
a63e3e7b210eae61ae22042ef8e533b3.xml,Santa Barbara,USA,Santa Barbara,USA,"735, StateSt, Suite300",NA,NA,NA,NA
a64c13699b9fdcbbae2c66cd4c621aef5e8ce395.xml,NA,NA,Boulder,USA,INSTAAR,NA,NA,NA,NA
a65dc3cbd9ece533b6306e1f7ece9220578d32e3.xml,East Lansing,USA,East Lansing,USA,"Department of Fisheries and Wildlife, Michigan State University",NA,NA,NA,NA
a67dd4cf072aca8919bebe536ef859d8e86d65ac.xml,Boulder,United States,NA,NA,NA,-105.570106253492,-105.568972409464,40.0457851824087,40.0453921938347
a6c57f23e4eb4db93f978af1fc43a06f.xml,Woods Hole,USA,Woods Hole,USA,"The Ecosystems Center, MBL",-149.61058,-149.61058,68.62405,68.62405
a6f283a032fe8db250b0007c415584eb36d08214.xml,Albuquerque,USA,NA,NA,NA,-149.612633,-149.612633,68.629961,68.629961
a8395300c3d526c999f0ad3de781ed60.xml,NA,NA,Santa Barbara,USA,Marine Science Institute,NA,NA,NA,NA
a86d5916b4627fd3a1382ac97cc7377c.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
a8a6fb3b9e46a9f9269f40d8de8c050d0fa92717.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
a8af089c3fde368f5c414337cee0c1ad.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
a8f4217843f571a00ccc05dbb85d41ad.xml,NA,NA,Palmerston,Australia,PO Box 496,131.88766,133.00257,-12.11059,-13.94659
a90ccaff3e21baac5534288064a9177f.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
a976b698929fbb07a40286c13155f664a42b16ef.xml,NA,NA,Manhattan,USA,"116 Ackert Hall, Division of Biology, Kansas State University",NA,NA,NA,NA
a9f33b4c3bc4d079b150b78ac3aea6b8.xml,Santa Cruz,NA,NA,NA,NA,NA,NA,NA,NA
aa02e2e75c15a457b586768b78633e1514becfa6.xml,Albuquerque,USA,NA,NA,NA,NA,NA,NA,NA
aa3c86136060b3c30df9d1cdbba2645a.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
aa62858cd0044513385d3b927bbe63176a71a42d.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
aad2366ffabf35f67a31317a2b73f500.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
ab1c5be0a30ffc8598f0a0e85d58530c.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
ab8859bbbd6f16e42979a8a130bfe8fa.xml,Millbrook,USA,Millbrook,USA,Baltimore Ecosystem Study,NA,NA,NA,NA
ac7e20ad3295f3dc083b7b70fa074ff3.xml,Athens,USA,Athens,USA,Dept. of Marine Sciences,-81.356900,-81.260300,31.451300,31.369200
aca7e3c8ec327ca5416e08bb2f453421.xml,Darwin,NA,Darwin,NA,NA,131.88766,133.00257,-12.11059,-13.94659
acb442780e2dab59aad29574eb306e17.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad178fe4a2a35da686f38831707e1506ef940e04.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
ad3e07f49e0bd6aebc1da68546f382bc.xml,Woods Hole,USA,NA,NA,NA,-149.612633,-149.612633,68.629961,68.629961
ad5ba67ab879af10bd863f46d7ccce0aba6bcd29.xml,Albuquerque,USA,Durham,USA,Morse Hall,-71.22,-70.75,42.83,42.5
ad9967e44ebce6b30415dfa7612e625f478f886b.xml,Albuquerque,USA,Millbrook,USA,Baltimore Ecosystem Study,NA,NA,NA,NA
adb5aeaed34a1390e09604a7ff6817b7cbf57822.xml,Albuquerque,USA,Manhattan,USA,"116 Ackert Hall, Division of Biology, Kansas State University",NA,NA,NA,NA
adcea2487e6cf18090600bf119a9b79e170696bd.xml,Santa Barbara,United States,Santa Barbara,USA,"Marine Science Institute,University of California",NA,NA,NA,NA
ae1fbc0f0ffe0ed2df4a6404991304b0809fcb51.xml,NA,NA,Palisades,USA,Palmer Station Antarctica LTER Office208 Geoscience61 Route 9W - PO Box 1000,NA,NA,NA,NA
ae300d404bf486c4c1c2b86589d63749.xml,Corvallis,USA,Corvallis,USA,Oregon State University;Dept. of Fisheries and Wildlife;Nash Hall 104,NA,NA,NA,NA
ae83f712f3ee1ab54a8ea9626b7705a31c9e8164.xml,Santa Barbara,United States,Santa Barbara,USA,"Marine Science Institute,University of California",NA,NA,NA,NA
ae93f02e2d53dcc231cb256b1af1e740.xml,Charlottesville,USA,Charlottesville,NA,"Department of Environmental Sciences, Clark Hall, University of Virginia",NA,NA,NA,NA
aec48ea2ebeb2e4f0f997e077ffe2574.xml,Tucson,NA,Tucson,USA,National Coordinating Office,-124.36,-52.78,49.25,29.53
af1acc7aa3af6b795d06330eeae03c1b7b2f591f.xml,Albuquerque,USA,Woods Hole,United States of America,Marine Biological Laboratory,-149.612633,-149.612633,68.629961,68.629961
af37589be177af2e32a82bd50ff2d123.xml,Selma,USA,Selma,USA,1491 Draper Valley Road,NA,NA,NA,NA
af73c98ca4f630c6a8d8bcb22dad3e6a.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
af9b9daef56e1bfad4660b7727a43723.xml,Durham,U.S.A.,NA,NA,NA,-149.0000,-105.0000,69.0000,37.0000
afcd14d90e74cdd472ab7f948f8c8a51.xml,Woods Hole,USA,Ann Arbor,United State of America,University of Michigan,-149.633006,-149.586709,68.641131,68.624027
afec8d9c14062f3150cf2792a85221d6.xml,Santa Cruz,NA,NA,NA,NA,NA,NA,NA,NA
b0770c9d62facd7a5e6851aec5f02ff1529ae59b.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
b0c7c925db06188944c5f6465c6e8d43.xml,3000 NE 151 St,33181,North Miami,USA,3000 NE 151 St,-81.138,-81.031,25.378,25.209
b10578bd64138d10f2c5efdba39e9cdd.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
b1caca65c8cffd667b631b9a158b261e.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
b22deff0014b2ad677c738238059c55e.xml,Woods Hole,USA,Woods Hole,United States of America,Marine Biological Laboratory,-149.612633,-149.612633,68.629961,68.629961
b2647f3a58a36b6263bdb24d7ff3fde23e56d418.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
b2ea0ca9bd4173ae853e4d739583bcab.xml,NA,NA,NA,NA,NA,NA,NA,NA,NA
b3443b1e3a25544d39aae1511e6dac9d.xml,Miami,USA,Miami,USA,Florida International University,NA,NA,NA,NA
b3eeb96f3a7f1485d2512c1c53532423.xml,Santa Barbara,United States,Santa Barbara,United States,Santa Barbara Coastal LTER,NA,NA,NA,NA
